Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
53,133548,1,1,101,183,101,101,101.0,0.0,183,183,183.0,0.0,2126.576212,14.97588882,133548.0,0.0,133548,133548,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,7.48794441,7.48794441,101,183,128.3333333,47.34272207,2241.333333,0,0,0,0,0,0,0,0,1,192.5,101.0,183.0,20,0,0,0,0,0,0,1,101,1,183,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,168,2,2,90,122,45,45,45.0,0.0,61,61,61.0,0.0,1261904.762,23809.52381,56.0,90.93404203,161,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,64,64,11904.7619,11904.7619,45,61,51.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,64.25,45.0,61.0,64,0,0,0,0,0,0,2,90,2,122,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,49626,1,1,46,62,46,46,46.0,0.0,62,62,62.0,0.0,2176.278564,40.30145488,49626.0,0.0,49626,49626,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,20.15072744,20.15072744,46,62,51.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,77.0,46.0,62.0,32,0,0,0,0,0,0,1,46,1,62,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
43265,64,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,31250.0,64.0,0.0,64,64,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,15625.0,15625.0,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,905,229,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
123,22498,1,1,48,48,48,48,48.0,0.0,48,48,48.0,0.0,4267.04596,88.89679083,22498.0,0.0,22498,22498,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,44.44839541,44.44839541,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1,72.0,48.0,48.0,20,0,0,0,0,0,0,1,48,1,48,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,5340090,7,4,635,168,517,0,90.71428571,190.7072051,168,0,42.0,84.0,150.3719975,2.059890376,534009.0,1634077.289,5184098,3,5340090,890015.0,2141384.103,5260951,3,119005,39668.33333,38430.06534,77123,332,0,0,0,0,232,136,1.31083933,0.749051046,0,517,66.91666667,150.8487854,22755.35606,0,0,0,1,0,0,0,0,0,73.0,90.71428571,42.0,232,0,0,0,0,0,0,7,635,4,168,29200,340,3,32,155989.0,0.0,155989,155989,5184098.0,0.0,5184098,5184098,BENIGN
443,5820779,7,4,617,149,517,0,88.14285714,189.9889721,137,0,37.25,66.5601232,131.5975061,1.889781419,582077.9,1796567.043,5694841,18,5820779,970129.8333,2346098.043,5758997,18,96741,32247.0,33085.54421,66661,673,0,0,0,0,160,92,1.202588176,0.687193243,0,517,63.83333333,147.9876121,21900.33333,0,0,0,1,0,0,0,0,0,69.63636364,88.14285714,37.25,160,0,0,0,0,0,0,7,617,4,149,29200,11,6,20,125920.0,0.0,125920,125920,5694841.0,0.0,5694841,5694841,BENIGN
53,4887288,2,2,132,204,78,54,66.0,16.97056275,110,94,102.0,11.3137085,68.74978516,0.818449823,1629096.0,2726196.558,4776835,24371,4801206,4801206.0,0.0,4801206,4801206,4862917,4862917.0,0.0,4862917,4862917,0,0,0,0,40,64,0.409224912,0.409224912,54,110,82.8,20.8614477,435.2,0,0,0,0,0,0,0,0,1,103.5,66.0,102.0,40,0,0,0,0,0,0,2,132,2,204,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,31022,2,2,78,110,39,39,39.0,0.0,55,55,55.0,0.0,6060.215331,128.9407517,10340.66667,17903.63185,31014,4,4,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0,0,0,64,40,64.47037586,64.47037586,39,55,45.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,56.75,39.0,55.0,64,0,0,0,0,0,0,2,78,2,110,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,61944,2,2,58,186,29,29,29.0,0.0,93,93,93.0,0.0,3939.041715,64.57445435,20648.0,35758.18892,61938,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,64,64,32.28722717,32.28722717,29,93,54.6,35.05424368,1228.8,0,0,0,0,0,0,0,0,1,68.25,29.0,93.0,64,0,0,0,0,0,0,2,58,2,186,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,31191,1,1,50,66,50,50,50.0,0.0,66,66,66.0,0.0,3719.021513,64.12106056,31191.0,0.0,31191,31191,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,32.06053028,32.06053028,50,66,55.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,83.0,50.0,66.0,20,0,0,0,0,0,0,1,50,1,66,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,46063894,65,117,1333,163165,481,0,20.50769231,82.59996275,2920,0,1394.57265,439.7484649,3571.083244,3.951033753,254496.6519,1530749.896,10000000,1,40200000,628170.0313,2439698.698,10000000,1,46000000,396971.3879,1904733.065,10000000,1,0,0,0,0,1320,2352,1.411083483,2.53995027,0,2920,898.8961749,750.7313175,563597.5111,0,0,0,1,0,0,0,0,1,903.8351648,20.50769231,1394.57265,1320,0,0,0,0,0,0,65,1333,117,163165,29200,31,64,20,59231.5,88023.00124,191266,15203,9991489.0,21166.61313,10000000,9959867,BENIGN
53,654,1,1,60,121,60,60,60.0,0.0,121,121,121.0,0.0,276758.4098,3058.103976,654.0,0.0,654,654,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,1529.051988,1529.051988,60,121,80.33333333,35.21836642,1240.333333,0,0,0,0,0,0,0,0,1,120.5,60.0,121.0,32,0,0,0,0,0,0,1,60,1,121,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,90114305,15,12,727,616,381,0,48.46666667,128.0741229,308,0,51.33333333,119.8888374,14.90329421,0.299619467,3465934.808,4751325.028,10200000,49,90100000,6436736.071,4903480.18,10200000,83,82400000,7493064.091,4696294.956,10300000,400,0,0,0,0,488,392,0.166455259,0.133164207,0,381,47.96428571,120.2141552,14451.44312,0,0,0,1,0,0,0,0,0,49.74074074,48.46666667,51.33333333,488,0,0,0,0,0,0,15,727,12,616,29200,243,2,32,184531.125,152587.2306,548394,115735,10100000.0,55571.61408,10200000,9999384,BENIGN
54262,68,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,176470.5882,29411.76471,68.0,0.0,68,68,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,14705.88235,14705.88235,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,31,255,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,23213,1,1,47,75,47,47,47.0,0.0,75,75,75.0,0.0,5255.675699,86.15861802,23213.0,0.0,23213,23213,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,43.07930901,43.07930901,47,75,56.33333333,16.16580754,261.3333333,0,0,0,0,0,0,0,0,1,84.5,47.0,75.0,32,0,0,0,0,0,0,1,47,1,75,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,76361,1,1,58,186,58,58,58.0,0.0,186,186,186.0,0.0,3195.348411,26.19138042,76361.0,0.0,76361,76361,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,20,13.09569021,13.09569021,58,186,100.6666667,73.90083446,5461.333333,0,0,0,0,0,0,0,0,1,151.0,58.0,186.0,32,0,0,0,0,0,0,1,58,1,186,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,5185226,3,1,12,0,6,0,4.0,3.464101615,0,0,0.0,0.0,2.314267498,0.771422499,1728408.667,2962217.762,5148819,67,5185226,2592613.0,3615021.193,5148819,36407,0,0.0,0.0,0,0,0,0,0,0,72,32,0.578566874,0.192855625,0,6,2.4,3.286335345,10.8,0,0,0,1,0,0,0,0,0,3.0,4.0,0.0,72,0,0,0,0,0,0,3,12,1,0,8192,42780,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,178102,2,2,58,114,29,29,29.0,0.0,57,57,57.0,0.0,965.738734,22.45904033,59367.33333,102782.2069,178050,3,49,49.0,0.0,49,49,3,3.0,0.0,3,3,0,0,0,0,64,40,11.22952016,11.22952016,29,57,40.2,15.33623161,235.2,0,0,0,0,0,0,0,0,1,50.25,29.0,57.0,64,0,0,0,0,0,0,2,58,2,114,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,109011,2,2,84,310,42,42,42.0,0.0,155,155,155.0,0.0,3614.314152,36.69354469,36337.0,62892.50108,108959,3,49,49.0,0.0,49,49,3,3.0,0.0,3,3,0,0,0,0,40,40,18.34677234,18.34677234,42,155,87.2,61.892649,3830.7,0,0,0,0,0,0,0,0,1,109.0,42.0,155.0,40,0,0,0,0,0,0,2,84,2,310,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,31133,2,2,70,230,35,35,35.0,0.0,115,115,115.0,0.0,9636.077474,128.481033,10377.66667,17969.44978,31127,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,64,64,64.24051649,64.24051649,35,115,67.0,43.8178046,1920.0,0,0,0,0,0,0,0,0,1,83.75,35.0,115.0,64,0,0,0,0,0,0,2,70,2,230,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,97161789,13,15,802,6283,199,0,61.69230769,78.51792217,1722,0,418.8666667,651.8923954,72.91961246,0.288179132,3598584.778,13200000.0,58200000,1,58700000,4889430.167,16800000.0,58200000,25,97100000,6938726.643,18000000.0,58300000,1,0,0,0,0,272,312,0.133797454,0.154381678,0,1722,244.3103448,499.0616268,249062.5074,0,0,0,1,0,0,0,0,1,253.0357143,61.69230769,418.8666667,272,0,0,0,0,0,0,13,802,15,6283,8192,32,12,20,243544.0,212345.5806,393695,93393,48300000.0,13900000.0,58200000,38500000,BENIGN
123,48439,1,1,48,48,48,48,48.0,0.0,48,48,48.0,0.0,1981.87411,41.28904395,48439.0,0.0,48439,48439,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,20.64452198,20.64452198,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1,72.0,48.0,48.0,32,0,0,0,0,0,0,1,48,1,48,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,30760,2,2,90,172,45,45,45.0,0.0,86,86,86.0,0.0,8517.555267,130.0390117,10253.33333,17715.14127,30709,3,48,48.0,0.0,48,48,3,3.0,0.0,3,3,0,0,0,0,64,64,65.01950585,65.01950585,45,86,61.4,22.45662486,504.3,0,0,0,0,0,0,0,0,1,76.75,45.0,86.0,64,0,0,0,0,0,0,2,90,2,172,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,618,1,1,51,111,51,51,51.0,0.0,111,111,111.0,0.0,262135.9223,3236.245955,618.0,0.0,618,618,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,1618.122977,1618.122977,51,111,71.0,34.64101615,1200.0,0,0,0,0,0,0,0,0,1,106.5,51.0,111.0,32,0,0,0,0,0,0,1,51,1,111,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,189,2,2,64,96,32,32,32.0,0.0,48,48,48.0,0.0,846560.8466,21164.02116,63.0,68.73863542,138,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,0,0,0,64,64,10582.01058,10582.01058,32,48,38.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,48.0,32.0,48.0,64,0,0,0,0,0,0,2,64,2,96,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,69307982,20,18,2067,1875,326,6,103.35,123.6226325,296,42,104.1666667,79.83236112,56.87656582,0.548277398,1873188.703,9558087.829,58200000,2,69300000,3647788.526,13300000.0,58200000,2424,69300000,4074815.529,14000000.0,58300000,2,1,0,0,0,400,360,0.288567051,0.259710346,6,326,102.2564103,102.849844,10578.09042,0,1,0,0,1,0,0,0,0,104.9473684,103.35,104.1666667,400,0,0,0,0,0,0,20,2067,18,1875,255,303,19,20,5741663.0,0.0,5741663,5741663,58200000.0,0.0,58200000,58200000,BENIGN
53,30932,4,2,196,130,49,49,49.0,0.0,65,65,65.0,0.0,10539.24738,193.9738782,6186.4,10324.76163,23841,3,23903,7967.666667,13746.72169,23841,13,3,3.0,0.0,3,3,0,0,0,0,80,40,129.3159188,64.65795939,49,65,53.57142857,7.807200584,60.95238095,0,0,0,0,0,0,0,0,0,62.5,49.0,65.0,80,0,0,0,0,0,0,4,196,2,130,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,60861040,14,13,1444,3946,1067,0,103.1428571,283.150913,1601,0,303.5384615,587.072201,88.5624038,0.443633563,2340809.231,4279915.061,10000000,43,60900000,4681618.462,5196691.461,10100000,504,60800000,5064594.75,5247391.774,10100000,212,0,0,0,0,292,344,0.230032218,0.213601345,0,1601,192.5,450.8115727,203231.0741,0,0,0,1,0,0,0,0,0,199.6296296,103.1428571,303.5384615,292,0,0,0,0,0,0,14,1444,13,3946,8192,83,13,20,117131.3333,76841.57153,273980,85399,10000000.0,2768.16108,10000000,9999161,BENIGN
53,151,2,2,88,200,44,44,44.0,0.0,100,100,100.0,0.0,1907284.768,26490.06623,50.33333333,81.98373822,145,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,64,64,13245.03311,13245.03311,44,100,66.4,30.67246322,940.8,0,0,0,0,0,0,0,0,1,83.0,44.0,100.0,64,0,0,0,0,0,0,2,88,2,200,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,5162,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,387.4467261,5162.0,0.0,5162,5162,5162,5162.0,0.0,5162,5162,0,0.0,0.0,0,0,0,0,0,0,64,0,387.4467261,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,252,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,402,2,2,108,312,54,54,54.0,0.0,156,156,156.0,0.0,1044776.119,9950.248756,134.0,227.76523,397,2,3,3.0,0.0,3,3,2,2.0,0.0,2,2,0,0,0,0,40,40,4975.124378,4975.124378,54,156,94.8,55.86770087,3121.2,0,0,0,0,0,0,0,0,1,118.5,54.0,156.0,40,0,0,0,0,0,0,2,108,2,312,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,196089,2,2,74,74,37,37,37.0,0.0,37,37,37.0,0.0,754.7593185,20.3989005,65363.0,113205.9748,196082,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,64,64,10.19945025,10.19945025,37,37,37.0,0.0,0.0,0,0,0,0,0,0,0,0,1,46.25,37.0,37.0,64,0,0,0,0,0,0,2,74,2,74,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,143,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,13986.01399,143.0,0.0,143,143,143,143.0,0.0,143,143,0,0.0,0.0,0,0,0,0,0,0,64,0,13986.01399,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,245,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,47873,2,2,70,160,35,35,35.0,0.0,80,80,80.0,0.0,4804.378251,83.55440436,15957.66667,27593.59926,47820,4,49,49.0,0.0,49,49,4,4.0,0.0,4,4,0,0,0,0,64,40,41.77720218,41.77720218,35,80,53.0,24.64751509,607.5,0,0,0,0,0,0,0,0,1,66.25,35.0,80.0,64,0,0,0,0,0,0,2,70,2,160,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53443,49,1,2,6,12,6,6,6.0,0.0,6,6,6.0,0.0,367346.9388,61224.4898,24.5,33.23401872,48,1,0,0.0,0.0,0,0,48,48.0,0.0,48,48,0,0,0,0,20,40,20408.16327,40816.32653,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,2,8.0,6.0,6.0,20,0,0,0,0,0,0,1,6,2,12,245,250,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
36922,55,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,36363.63636,55.0,0.0,55,55,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,18181.81818,18181.81818,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,61,2218,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,70542370,14,14,943,4329,572,0,67.35714286,155.4465563,1826,0,309.2142857,604.1808413,74.7352265,0.396924572,2612680.37,4391249.925,10000000,107,61100000,4702175.077,5191480.084,10100000,3988,70400000,5417399.692,5156781.212,10100000,214,0,0,0,0,292,364,0.198462286,0.198462286,0,1826,181.7931034,443.3343127,196545.3128,0,0,0,1,0,0,0,0,1,188.2857143,67.35714286,309.2142857,292,0,0,0,0,0,0,14,943,14,4329,8192,62,13,20,184388.5714,180360.276,593407,115860,9893056.286,263290.6353,10000000,9297654,BENIGN
443,139310,7,9,720,732,444,0,102.8571429,171.4180354,585,0,81.33333333,192.0670456,10422.79808,114.8517694,9287.333333,15877.37121,36416,1,102887,17147.83333,18636.72042,34393,110,105029,13128.625,18132.89462,36668,1,0,0,0,0,232,296,50.24764913,64.60412031,0,585,85.41176471,173.3850696,30062.38235,0,0,0,1,0,0,0,0,1,90.75,102.8571429,81.33333333,232,0,0,0,0,0,0,7,720,9,732,29200,5100,3,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,5483439,3,1,12,0,6,0,4.0,3.464101615,0,0,0.0,0.0,2.188407676,0.729469225,1827813.0,3134666.825,5447355,73,5483439,2741719.5,3826346.419,5447355,36084,0,0.0,0.0,0,0,0,0,0,0,72,32,0.547101919,0.182367306,0,6,2.4,3.286335345,10.8,0,0,0,1,0,0,0,0,0,3.0,4.0,0.0,72,0,0,0,0,0,0,3,12,1,0,8192,42780,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,5692089,3,1,12,0,6,0,4.0,3.464101615,0,0,0.0,0.0,2.108189102,0.702729701,1897363.0,3258055.313,5659394,23,5692089,2846044.5,3978677.019,5659394,32695,0,0.0,0.0,0,0,0,0,0,0,72,32,0.527047276,0.175682425,0,6,2.4,3.286335345,10.8,0,0,0,1,0,0,0,0,0,3.0,4.0,0.0,72,0,0,0,0,0,0,3,12,1,0,8192,29200,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,6007132,3,1,12,0,6,0,4.0,3.464101615,0,0,0.0,0.0,1.997625489,0.665875163,2002377.333,3448287.731,5984095,47,6007132,3003566.0,4215104.535,5984095,23037,0,0.0,0.0,0,0,0,0,0,0,72,28,0.499406372,0.166468791,0,6,2.4,3.286335345,10.8,0,0,0,1,0,0,0,0,0,3.0,4.0,0.0,72,0,0,0,0,0,0,3,12,1,0,8192,4140,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,5140196,3,1,12,0,6,0,4.0,3.464101615,0,0,0.0,0.0,2.334541329,0.778180443,1713398.667,2867397.993,5023706,191,5140196,2570098.0,3469925.71,5023706,116490,0,0.0,0.0,0,0,0,0,0,0,72,32,0.583635332,0.194545111,0,6,2.4,3.286335345,10.8,0,0,0,1,0,0,0,0,0,3.0,4.0,0.0,72,0,0,0,0,0,0,3,12,1,0,8192,29200,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,48008,1,1,47,108,47,47,47.0,0.0,108,108,108.0,0.0,3228.628562,41.65972338,48008.0,0.0,48008,48008,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,20.82986169,20.82986169,47,108,67.33333333,35.21836642,1240.333333,0,0,0,0,0,0,0,0,1,101.0,47.0,108.0,20,0,0,0,0,0,0,1,47,1,108,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
3801,3,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,4000000.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,40,0,666666.6667,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,5581,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,5799561,8,6,439,3918,194,0,54.875,85.14766585,1460,2,653.0,677.128939,751.2637594,2.413975816,446120.0769,1464656.579,5317528,49,5799561,828508.7143,1980845.726,5317528,49,298374,59674.8,78186.68355,161017,49,0,0,0,0,172,124,1.379414752,1.034561064,0,1460,290.4666667,511.3183055,261446.4095,0,0,0,1,0,0,0,0,0,311.2142857,54.875,653.0,172,0,0,0,0,0,0,8,439,6,3918,8192,16616,7,20,481984.0,0.0,481984,481984,5317528.0,0.0,5317528,5317528,BENIGN
53,30527,1,1,42,114,42,42,42.0,0.0,114,114,114.0,0.0,5110.230288,65.51577292,30527.0,0.0,30527,30527,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,32.75788646,32.75788646,42,114,66.0,41.56921938,1728.0,0,0,0,0,0,0,0,0,1,99.0,42.0,114.0,20,0,0,0,0,0,0,1,42,1,114,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,64099934,2,0,6,0,6,0,3.0,4.242640687,0,0,0.0,0.0,0.093603841,0.03120128,64100000.0,0.0,64100000,64100000,64100000,64100000.0,0.0,64100000,64100000,0,0.0,0.0,0,0,0,0,0,0,52,0,0.03120128,0.0,0,6,2.0,3.464101615,12.0,0,0,0,0,1,1,0,0,0,3.0,3.0,0.0,52,0,0,0,0,0,0,2,6,0,0,65535,-1,1,20,0.0,0.0,0,0,64100000.0,0.0,64100000,64100000,BENIGN
443,115212971,38,34,713,27011,329,0,18.76315789,65.46070999,1418,0,794.4411765,691.1648135,240.6326281,0.624929636,1622717.901,3655551.741,10000000,1,115000000,3113864.081,4628538.38,10000000,1,111000000,3354047.939,4805517.977,10000000,49,0,0,0,0,1224,1096,0.329823974,0.295105661,0,1418,379.7808219,610.8500963,373137.8402,0,0,0,1,0,0,0,0,0,385.0555556,18.76315789,794.4411765,1224,0,0,0,0,0,0,38,713,34,27011,29200,357,4,32,52306.63636,52652.86043,211060,36282,10000000.0,4554.926462,10000000,9996623,BENIGN
53,31483,1,1,58,139,58,58,58.0,0.0,139,139,139.0,0.0,6257.345234,63.52634755,31483.0,0.0,31483,31483,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,20,31.76317378,31.76317378,58,139,85.0,46.7653718,2187.0,0,0,0,0,0,0,0,0,1,127.5,58.0,139.0,32,0,0,0,0,0,0,1,58,1,139,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,61549,1,1,56,72,56,56,56.0,0.0,72,72,72.0,0.0,2079.643861,32.49443533,61549.0,0.0,61549,61549,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,16.24721766,16.24721766,56,72,61.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,92.0,56.0,72.0,20,0,0,0,0,0,0,1,56,1,72,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,88644,4,2,296,266,74,74,74.0,0.0,133,133,133.0,0.0,6339.966608,67.68647624,17728.8,29165.95778,67230,4,21410,7136.666667,12277.93082,21314,48,4,4.0,0.0,4,4,0,0,0,0,128,64,45.12431749,22.56215875,74,133,90.85714286,28.78905215,828.8095238,0,0,0,0,0,0,0,0,0,106.0,74.0,133.0,128,0,0,0,0,0,0,4,296,2,266,-1,-1,3,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,70890,1,1,51,133,51,51,51.0,0.0,133,133,133.0,0.0,2595.570602,28.21272394,70890.0,0.0,70890,70890,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,32,14.10636197,14.10636197,51,133,78.33333333,47.34272207,2241.333333,0,0,0,0,0,0,0,0,1,117.5,51.0,133.0,40,0,0,0,0,0,0,1,51,1,133,-1,-1,0,40,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
123,20396,1,1,48,48,48,48,48.0,0.0,48,48,48.0,0.0,4706.805256,98.05844283,20396.0,0.0,20396,20396,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,49.02922142,49.02922142,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1,72.0,48.0,48.0,20,0,0,0,0,0,0,1,48,1,48,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,45241,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,44.20768772,45241.0,0.0,45241,45241,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,22.10384386,22.10384386,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,256,939,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
